numeris bonis, Ablative, pl., m 
nūntius bonus, Nominative, sg., m 
nūntii boni, Genitive, sg., m 
nūntio bono, Dative, sg., m 
nūntium bonum, Accusative, sg., m 
nūntio bono, Ablative, sg., m 
nūntii boni, Nominative, pl., m 
nūntiorum bonorum, Genitive, pl., m 
nūntiis bonis, Dative, pl., m 
nūntios bonos, Accusative, pl., m 
nūntiis bonis, Ablative, pl., m 
oculus bonus, Nominative, sg., m 
oculi boni, Genitive, sg., m 
oculo bono, Dative, sg., m 
oculum bonum, Accusative, sg., m 
oculo bono, Ablative, sg., m 
oculi boni, Nominative, pl., m 
oculorum bonorum, Genitive, pl., m 
oculis bonis, Dative, pl., m 
oculos bonos, Accusative, pl., m 
oculis bonis, Ablative, pl., m 
pontus bonus, Nominative, sg., m 
ponti boni, Genitive, sg., m 
ponto bono, Dative, sg., m 
pontum bonum, Accusative, sg., m 
ponto bono, Ablative, sg., m 
ponti boni, Nominative, pl., m 
pontorum bonorum, Genitive, pl., m 
pontis bonis, Dative, pl., m 
pontos bonos, Accusative, pl., m 
pontis bonis, Ablative, pl., m 
populus bonus, Nominative, sg., m 
populi boni, Genitive, sg., m 
populo bono, Dative, sg., m 
populum bonum, Accusative, sg., m 
populo bono, Ablative, sg., m 
populi boni, Nominative, pl., m 
populorum bonorum, Genitive, pl., m 
populis bonis, Dative, pl., m 
populos bonos, Accusative, pl., m 
populis bonis, Ablative, pl., m 
reus bonus, Nominative, sg., m 
rei boni, Genitive, sg., m 
reo bono, Dative, sg., m 
reum bonum, Accusative, sg., m 
reo bono, Ablative, sg., m 
rei boni, Nominative, pl., m 
reorum bonorum, Genitive, pl., m 
reis bonis, Dative, pl., m 
reos bonos, Accusative, pl., m 
reis bonis, Ablative, pl., m 
servus bonus, Nominative, sg., m 
servi boni, Genitive, sg., m 
servo bono, Dative, sg., m 
servum bonum, Accusative, sg., m 
servo bono, Ablative, sg., m 
servi boni, Nominative, pl., m 
servorum bonorum, Genitive, pl., m 
servis bonis, Dative, pl., m 
servos bonos, Accusative, pl., m 
servis bonis, Ablative, pl., m 
somnus bonus, Nominative, sg., m 
somni boni, Genitive, sg., m 
somno bono, Dative, sg., m 
somnum bonum, Accusative, sg., m 
somno bono, Ablative, sg., m 
somni boni, Nominative, pl., m 
somnorum bonorum, Genitive, pl., m 
somnis bonis, Dative, pl., m 
somnos bonos, Accusative, pl., m 
somnis bonis, Ablative, pl., m 
tribūnus bonus, Nominative, sg., m 
tribūni boni, Genitive, sg., m 
tribūno bono, Dative, sg., m 
tribūnum bonum, Accusative, sg., m 
tribūno bono, Ablative, sg., m 
tribūni boni, Nominative, pl., m 
tribūnorum bonorum, Genitive, pl., m 
tribūnis bonis, Dative, pl., m 
tribūnos bonos, Accusative, pl., m 
tribūnis bonis, Ablative, pl., m 
ventus bonus, Nominative, sg., m 
venti boni, Genitive, sg., m 
vento bono, Dative, sg., m 
ventum bonum, Accusative, sg., m 
vento bono, Ablative, sg., m 
venti boni, Nominative, pl., m 
ventorum bonorum, Genitive, pl., m 
ventis bonis, Dative, pl., m 
ventos bonos, Accusative, pl., m 
ventis bonis, Ablative, pl., m 
aevum bonum, Nominative, sg., n 
aevi boni, Genitive, sg., n 
aevo bono, Dative, sg., n 
aevum bonum, Accusative, sg., n 
aevo bono, Ablative, sg., n 
aeva bona, Nominative, pl., n 
aevorum bonorum, Genitive, pl., n 
aevis bonis, Dative, pl., n 
aeva bona, Accusative, pl., n 
aevis bonis, Ablative, pl., n 
argentum bonum, Nominative, sg., n 
argenti boni, Genitive, sg., n 
argento bono, Dative, sg., n 
argentum bonum, Accusative, sg., n 
argento bono, Ablative, sg., n 
argenta bona, Nominative, pl., n 
argentorum bonorum, Genitive, pl., n 
argentis bonis, Dative, pl., n 
argenta bona, Accusative, pl., n 
argentis bonis, Ablative, pl., n 
arvum bonum, Nominative, sg., n 
arvi boni, Genitive, sg., n 
arvo bono, Dative, sg., n 
arvum bonum, Accusative, sg., n 
arvo bono, Ablative, sg., n 
arva bona, Nominative, pl., n 
arvorum bonorum, Genitive, pl., n 
arvis bonis, Dative, pl., n 
arva bona, Accusative, pl., n 
arvis bonis, Ablative, pl., n 
astrum bonum, Nominative, sg., n 
astri boni, Genitive, sg., n 
astro bono, Dative, sg., n 
astrum bonum, Accusative, sg., n 
astro bono, Ablative, sg., n 
astra bona, Nominative, pl., n 
astrorum bonorum, Genitive, pl., n 
astris bonis, Dative, pl., n 
astra bona, Accusative, pl., n 
astris bonis, Ablative, pl., n 
aurum bonum, Nominative, sg., n 
auri boni, Genitive, sg., n 
auro bono, Dative, sg., n 
aurum bonum, Accusative, sg., n 
auro bono, Ablative, sg., n 
aura bona, Nominative, pl., n 
aurorum bonorum, Genitive, pl., n 
auris bonis, Dative, pl., n 
aura bona, Accusative, pl., n 
auris bonis, Ablative, pl., n 
auxilium bonum, Nominative, sg., n 
auxilii boni, Genitive, sg., n 
auxilio bono, Dative, sg., n 
auxilium bonum, Accusative, sg., n 
auxilio bono, Ablative, sg., n 
auxilia bona, Nominative, pl., n 
auxiliorum bonorum, Genitive, pl., n 
auxiliis bonis, Dative, pl., n 
auxilia bona, Accusative, pl., n 
auxiliis bonis, Ablative, pl., n 
bellum bonum, Nominative, sg., n 
belli boni, Genitive, sg., n 
bello bono, Dative, sg., n 
bellum bonum, Accusative, sg., n 
bello bono, Ablative, sg., n 
bella bona, Nominative, pl., n 
bellorum bonorum, Genitive, pl., n 
bellis bonis, Dative, pl., n 
bella bona, Accusative, pl., n 
bellis bonis, Ablative, pl., n 
beneficium bonum, Nominative, sg., n 
beneficii boni, Genitive, sg., n 
beneficio bono, Dative, sg., n 
beneficium bonum, Accusative, sg., n 
beneficio bono, Ablative, sg., n 
beneficia bona, Nominative, pl., n 
beneficiorum bonorum, Genitive, pl., n 
beneficiis bonis, Dative, pl., n 
beneficia bona, Accusative, pl., n 
beneficiis bonis, Ablative, pl., n 
caelum bonum, Nominative, sg., n 
caeli boni, Genitive, sg., n 
caelo bono, Dative, sg., n 
caelum bonum, Accusative, sg., n 
caelo bono, Ablative, sg., n 
caela bona, Nominative, pl., n 
caelorum bonorum, Genitive, pl., n 
caelis bonis, Dative, pl., n 
caela bona, Accusative, pl., n 
caelis bonis, Ablative, pl., n 
castrum bonum, Nominative, sg., n 
castri boni, Genitive, sg., n 
castro bono, Dative, sg., n 
castrum bonum, Accusative, sg., n 
castro bono, Ablative, sg., n 
castra bona, Nominative, pl., n 
castrorum bonorum, Genitive, pl., n 
castris bonis, Dative, pl., n 
castra bona, Accusative, pl., n 
castris bonis, Ablative, pl., n 
cōnsilium bonum, Nominative, sg., n 
cōnsilii boni, Genitive, sg., n 
cōnsilio bono, Dative, sg., n 
cōnsilium bonum, Accusative, sg., n 
cōnsilio bono, Ablative, sg., n 
cōnsilia bona, Nominative, pl., n 
cōnsiliorum bonorum, Genitive, pl., n 
cōnsiliis bonis, Dative, pl., n 
cōnsilia bona, Accusative, pl., n 
cōnsiliis bonis, Ablative, pl., n 
convīvium -iī n.um bonum, Nominative, sg., n 
convīvium -iī n.i boni, Genitive, sg., n 
convīvium -iī n.o bono, Dative, sg., n 
convīvium -iī n.um bonum, Accusative, sg., n 
convīvium -iī n.o bono, Ablative, sg., n 
convīvium -iī n.a bona, Nominative, pl., n 
convīvium -iī n.orum bonorum, Genitive, pl., n 
convīvium -iī n.is bonis, Dative, pl., n 
convīvium -iī n.a bona, Accusative, pl., n 
convīvium -iī n.is bonis, Ablative, pl., n 
damnum bonum, Nominative, sg., n 
damni boni, Genitive, sg., n 
damno bono, Dative, sg., n 
damnum bonum, Accusative, sg., n 
damno bono, Ablative, sg., n 
damna bona, Nominative, pl., n 
damnorum bonorum, Genitive, pl., n 
damnis bonis, Dative, pl., n 
damna bona, Accusative, pl., n 
damnis bonis, Ablative, pl., n 
dōnum bonum, Nominative, sg., n 
dōni boni, Genitive, sg., n 
dōno bono, Dative, sg., n 
dōnum bonum, Accusative, sg., n 
dōno bono, Ablative, sg., n 
dōna bona, Nominative, pl., n 
dōnorum bonorum, Genitive, pl., n 
dōnis bonis, Dative, pl., n 
dōna bona, Accusative, pl., n 
dōnis bonis, Ablative, pl., n 
exemplum bonum, Nominative, sg., n 
exempli boni, Genitive, sg., n 
exemplo bono, Dative, sg., n 
exemplum bonum, Accusative, sg., n 
exemplo bono, Ablative, sg., n 
exempla bona, Nominative, pl., n 
exemplorum bonorum, Genitive, pl., n 
exemplis bonis, Dative, pl., n 
exempla bona, Accusative, pl., n 
exemplis bonis, Ablative, pl., n 
exsilium bonum, Nominative, sg., n 
exsilii boni, Genitive, sg., n 
exsilio bono, Dative, sg., n 
exsilium bonum, Accusative, sg., n 
exsilio bono, Ablative, sg., n 
exsilia bona, Nominative, pl., n 
exsiliorum bonorum, Genitive, pl., n 
exsiliis bonis, Dative, pl., n 
exsilia bona, Accusative, pl., n 
exsiliis bonis, Ablative, pl., n 
factum bonum, Nominative, sg., n 
facti boni, Genitive, sg., n 
facto bono, Dative, sg., n 
factum bonum, Accusative, sg., n 
facto bono, Ablative, sg., n 
facta bona, Nominative, pl., n 
factorum bonorum, Genitive, pl., n 
factis bonis, Dative, pl., n 
facta bona, Accusative, pl., n 
factis bonis, Ablative, pl., n 
fātum bonum, Nominative, sg., n 
fāti boni, Genitive, sg., n 
fāto bono, Dative, sg., n 
fātum bonum, Accusative, sg., n 
fāto bono, Ablative, sg., n 
fāta bona, Nominative, pl., n 
fātorum bonorum, Genitive, pl., n 
fātis bonis, Dative, pl., n 
fāta bona, Accusative, pl., n 
fātis bonis, Ablative, pl., n 
ferrum bonum, Nominative, sg., n 
ferri boni, Genitive, sg., n 
ferro bono, Dative, sg., n 
ferrum bonum, Accusative, sg., n 
ferro bono, Ablative, sg., n 
ferra bona, Nominative, pl., n 
ferrorum bonorum, Genitive, pl., n 
ferris bonis, Dative, pl., n 
ferra bona, Accusative, pl., n 
ferris bonis, Ablative, pl., n 
forum bonum, Nominative, sg., n 
fori boni, Genitive, sg., n 
foro bono, Dative, sg., n 
forum bonum, Accusative, sg., n 
foro bono, Ablative, sg., n 
fora bona, Nominative, pl., n 
fororum bonorum, Genitive, pl., n 
foris bonis, Dative, pl., n 
fora bona, Accusative, pl., n 
foris bonis, Ablative, pl., n 
frūmentum bonum, Nominative, sg., n 
frūmenti boni, Genitive, sg., n 
frūmento bono, Dative, sg., n 
frūmentum bonum, Accusative, sg., n 
frūmento bono, Ablative, sg., n 
frūmenta bona, Nominative, pl., n 
frūmentorum bonorum, Genitive, pl., n 
frūmentis bonis, Dative, pl., n 
frūmenta bona, Accusative, pl., n 
frūmentis bonis, Ablative, pl., n 
gaudium bonum, Nominative, sg., n 
gaudii boni, Genitive, sg., n 
gaudio bono, Dative, sg., n 
gaudium bonum, Accusative, sg., n 
gaudio bono, Ablative, sg., n 
gaudia bona, Nominative, pl., n 
gaudiorum bonorum, Genitive, pl., n 
gaudiis bonis, Dative, pl., n 
gaudia bona, Accusative, pl., n 
gaudiis bonis, Ablative, pl., n 
imperium bonum, Nominative, sg., n 
imperii boni, Genitive, sg., n 
imperio bono, Dative, sg., n 
imperium bonum, Accusative, sg., n 
imperio bono, Ablative, sg., n 
imperia bona, Nominative, pl., n 
imperiorum bonorum, Genitive, pl., n 
imperiis bonis, Dative, pl., n 
imperia bona, Accusative, pl., n 
imperiis bonis, Ablative, pl., n 
ingenium bonum, Nominative, sg., n 
ingenii boni, Genitive, sg., n 
ingenio bono, Dative, sg., n 
ingenium bonum, Accusative, sg., n 
ingenio bono, Ablative, sg., n 
ingenia bona, Nominative, pl., n 
ingeniorum bonorum, Genitive, pl., n 
ingeniis bonis, Dative, pl., n 
ingenia bona, Accusative, pl., n 
ingeniis bonis, Ablative, pl., n 
initium bonum, Nominative, sg., n 
initii boni, Genitive, sg., n 
initio bono, Dative, sg., n 
initium bonum, Accusative, sg., n 
initio bono, Ablative, sg., n 
initia bona, Nominative, pl., n 
initiorum bonorum, Genitive, pl., n 
initiis bonis, Dative, pl., n 
initia bona, Accusative, pl., n 
initiis bonis, Ablative, pl., n 
iūdicium bonum, Nominative, sg., n 
iūdicii boni, Genitive, sg., n 
iūdicio bono, Dative, sg., n 
iūdicium bonum, Accusative, sg., n 
iūdicio bono, Ablative, sg., n 
iūdicia bona, Nominative, pl., n 
iūdiciorum bonorum, Genitive, pl., n 
iūdiciis bonis, Dative, pl., n 
iūdicia bona, Accusative, pl., n 
iūdiciis bonis, Ablative, pl., n 
iugum bonum, Nominative, sg., n 
iugi boni, Genitive, sg., n 
iugo bono, Dative, sg., n 
iugum bonum, Accusative, sg., n 
iugo bono, Ablative, sg., n 
iuga bona, Nominative, pl., n 
iugorum bonorum, Genitive, pl., n 
iugis bonis, Dative, pl., n 
iuga bona, Accusative, pl., n 
iugis bonis, Ablative, pl., n 
membrum bonum, Nominative, sg., n 
membri boni, Genitive, sg., n 
membro bono, Dative, sg., n 
membrum bonum, Accusative, sg., n 
membro bono, Ablative, sg., n 
membra bona, Nominative, pl., n 
membrorum bonorum, Genitive, pl., n 
membris bonis, Dative, pl., n 
membra bona, Accusative, pl., n 
membris bonis, Ablative, pl., n 
negōtium bonum, Nominative, sg., n 
negōtii boni, Genitive, sg., n 
negōtio bono, Dative, sg., n 
negōtium bonum, Accusative, sg., n 
negōtio bono, Ablative, sg., n 
negōtia bona, Nominative, pl., n 
negōtiorum bonorum, Genitive, pl., n 
negōtiis bonis, Dative, pl., n 
negōtia bona, Accusative, pl., n 
negōtiis bonis, Ablative, pl., n 
odium bonum, Nominative, sg., n 
odii boni, Genitive, sg., n 
odio bono, Dative, sg., n 
odium bonum, Accusative, sg., n 
odio bono, Ablative, sg., n 
odia bona, Nominative, pl., n 
odiorum bonorum, Genitive, pl., n 
odiis bonis, Dative, pl., n 
odia bona, Accusative, pl., n 
odiis bonis, Ablative, pl., n 
officium bonum, Nominative, sg., n 
officii boni, Genitive, sg., n 
officio bono, Dative, sg., n 
officium bonum, Accusative, sg., n 
officio bono, Ablative, sg., n 
officia bona, Nominative, pl., n 
officiorum bonorum, Genitive, pl., n 
officiis bonis, Dative, pl., n 
officia bona, Accusative, pl., n 
officiis bonis, Ablative, pl., n 
oppidum bonum, Nominative, sg., n 
oppidi boni, Genitive, sg., n 
oppido bono, Dative, sg., n 
oppidum bonum, Accusative, sg., n 
oppido bono, Ablative, sg., n 
oppida bona, Nominative, pl., n 
oppidorum bonorum, Genitive, pl., n 
oppidis bonis, Dative, pl., n 
oppida bona, Accusative, pl., n 
oppidis bonis, Ablative, pl., n 
ōtium bonum, Nominative, sg., n 
ōtii boni, Genitive, sg., n 
ōtio bono, Dative, sg., n 
ōtium bonum, Accusative, sg., n 
ōtio bono, Ablative, sg., n 
ōtia bona, Nominative, pl., n 
ōtiorum bonorum, Genitive, pl., n 
ōtiis bonis, Dative, pl., n 
ōtia bona, Accusative, pl., n 
ōtiis bonis, Ablative, pl., n 
perīculum bonum, Nominative, sg., n 
perīculi boni, Genitive, sg., n 
perīculo bono, Dative, sg., n 
perīculum bonum, Accusative, sg., n 
perīculo bono, Ablative, sg., n 
perīcula bona, Nominative, pl., n 
perīculorum bonorum, Genitive, pl., n 
perīculis bonis, Dative, pl., n 
perīcula bona, Accusative, pl., n 
perīculis bonis, Ablative, pl., n 
praeceptum bonum, Nominative, sg., n 
praecepti boni, Genitive, sg., n 
praecepto bono, Dative, sg., n 
praeceptum bonum, Accusative, sg., n 
praecepto bono, Ablative, sg., n 
praecepta bona, Nominative, pl., n 
praeceptorum bonorum, Genitive, pl., n 
praeceptis bonis, Dative, pl., n 
praecepta bona, Accusative, pl., n 
praeceptis bonis, Ablative, pl., n 
praemium bonum, Nominative, sg., n 
praemii boni, Genitive, sg., n 
praemio bono, Dative, sg., n 
praemium bonum, Accusative, sg., n 
praemio bono, Ablative, sg., n 
praemia bona, Nominative, pl., n 
praemiorum bonorum, Genitive, pl., n 
praemiis bonis, Dative, pl., n 
praemia bona, Accusative, pl., n 
praemiis bonis, Ablative, pl., n 
praesidium bonum, Nominative, sg., n 
praesidii boni, Genitive, sg., n 
praesidio bono, Dative, sg., n 
praesidium bonum, Accusative, sg., n 
praesidio bono, Ablative, sg., n 
praesidia bona, Nominative, pl., n 
praesidiorum bonorum, Genitive, pl., n 
praesidiis bonis, Dative, pl., n 
praesidia bona, Accusative, pl., n 
praesidiis bonis, Ablative, pl., n 
pretium bonum, Nominative, sg., n 
pretii boni, Genitive, sg., n 
pretio bono, Dative, sg., n 
pretium bonum, Accusative, sg., n 
pretio bono, Ablative, sg., n 
pretia bona, Nominative, pl., n 
pretiorum bonorum, Genitive, pl., n 
pretiis bonis, Dative, pl., n 
pretia bona, Accusative, pl., n 
pretiis bonis, Ablative, pl., n 
prīncipium bonum, Nominative, sg., n 
prīncipii boni, Genitive, sg., n 
prīncipio bono, Dative, sg., n 
prīncipium bonum, Accusative, sg., n 
prīncipio bono, Ablative, sg., n 
prīncipia bona, Nominative, pl., n 
prīncipiorum bonorum, Genitive, pl., n 
prīncipiis bonis, Dative, pl., n 
prīncipia bona, Accusative, pl., n 
prīncipiis bonis, Ablative, pl., n 
proelium bonum, Nominative, sg., n 
proelii boni, Genitive, sg., n 
proelio bono, Dative, sg., n 
proelium bonum, Accusative, sg., n 
proelio bono, Ablative, sg., n 
proelia bona, Nominative, pl., n 
proeliorum bonorum, Genitive, pl., n 
proeliis bonis, Dative, pl., n 
proelia bona, Accusative, pl., n 
proeliis bonis, Ablative, pl., n 
rēgnum bonum, Nominative, sg., n 
rēgni boni, Genitive, sg., n 
rēgno bono, Dative, sg., n 
rēgnum bonum, Accusative, sg., n 
rēgno bono, Ablative, sg., n 
rēgna bona, Nominative, pl., n 
rēgnorum bonorum, Genitive, pl., n 
rēgnis bonis, Dative, pl., n 
rēgna bona, Accusative, pl., n 
rēgnis bonis, Ablative, pl., n 
saeculum bonum, Nominative, sg., n 
saeculi boni, Genitive, sg., n 
saeculo bono, Dative, sg., n 
saeculum bonum, Accusative, sg., n 
saeculo bono, Ablative, sg., n 
saecula bona, Nominative, pl., n 
saeculorum bonorum, Genitive, pl., n 
saeculis bonis, Dative, pl., n 
saecula bona, Accusative, pl., n 
saeculis bonis, Ablative, pl., n 
saxum bonum, Nominative, sg., n 
saxi boni, Genitive, sg., n 
saxo bono, Dative, sg., n 
saxum bonum, Accusative, sg., n 
saxo bono, Ablative, sg., n 
saxa bona, Nominative, pl., n 
saxorum bonorum, Genitive, pl., n 
saxis bonis, Dative, pl., n 
saxa bona, Accusative, pl., n 
saxis bonis, Ablative, pl., n 
sepulcrum bonum, Nominative, sg., n 
sepulcri boni, Genitive, sg., n 
sepulcro bono, Dative, sg., n 
sepulcrum bonum, Accusative, sg., n 
sepulcro bono, Ablative, sg., n 
sepulcra bona, Nominative, pl., n 
sepulcrorum bonorum, Genitive, pl., n 
sepulcris bonis, Dative, pl., n 
sepulcra bona, Accusative, pl., n 
sepulcris bonis, Ablative, pl., n 
sīgnum bonum, Nominative, sg., n 
sīgni boni, Genitive, sg., n 
sīgno bono, Dative, sg., n 
sīgnum bonum, Accusative, sg., n 
sīgno bono, Ablative, sg., n 
sīgna bona, Nominative, pl., n 
sīgnorum bonorum, Genitive, pl., n 
sīgnis bonis, Dative, pl., n 
sīgna bona, Accusative, pl., n 
sīgnis bonis, Ablative, pl., n 
spatium bonum, Nominative, sg., n 
spatii boni, Genitive, sg., n 
spatio bono, Dative, sg., n 
spatium bonum, Accusative, sg., n 
spatio bono, Ablative, sg., n 
spatia bona, Nominative, pl., n 
spatiorum bonorum, Genitive, pl., n 
spatiis bonis, Dative, pl., n 
spatia bona, Accusative, pl., n 
spatiis bonis, Ablative, pl., n 
studium bonum, Nominative, sg., n 
studii boni, Genitive, sg., n 
studio bono, Dative, sg., n 
studium bonum, Accusative, sg., n 
studio bono, Ablative, sg., n 
studia bona, Nominative, pl., n 
studiorum bonorum, Genitive, pl., n 
studiis bonis, Dative, pl., n 
studia bona, Accusative, pl., n 
studiis bonis, Ablative, pl., n 
supplicium bonum, Nominative, sg., n 
supplicii boni, Genitive, sg., n 
supplicio bono, Dative, sg., n 
supplicium bonum, Accusative, sg., n 
supplicio bono, Ablative, sg., n 
supplicia bona, Nominative, pl., n 
suppliciorum bonorum, Genitive, pl., n 
suppliciis bonis, Dative, pl., n 
supplicia bona, Accusative, pl., n 
suppliciis bonis, Ablative, pl., n 
tēctum bonum, Nominative, sg., n 
tēcti boni, Genitive, sg., n 
tēcto bono, Dative, sg., n 
tēctum bonum, Accusative, sg., n 
tēcto bono, Ablative, sg., n 
tēcta bona, Nominative, pl., n 
tēctorum bonorum, Genitive, pl., n 
tēctis bonis, Dative, pl., n 
tēcta bona, Accusative, pl., n 
tēctis bonis, Ablative, pl., n 
tēlum bonum, Nominative, sg., n 
tēli boni, Genitive, sg., n 
tēlo bono, Dative, sg., n 
tēlum bonum, Accusative, sg., n 
tēlo bono, Ablative, sg., n 
tēla bona, Nominative, pl., n 
tēlorum bonorum, Genitive, pl., n 
tēlis bonis, Dative, pl., n 
tēla bona, Accusative, pl., n 
tēlis bonis, Ablative, pl., n 
templum bonum, Nominative, sg., n 
templi boni, Genitive, sg., n 
templo bono, Dative, sg., n 
templum bonum, Accusative, sg., n 
templo bono, Ablative, sg., n 
templa bona, Nominative, pl., n 
templorum bonorum, Genitive, pl., n 
templis bonis, Dative, pl., n 
templa bona, Accusative, pl., n 
templis bonis, Ablative, pl., n 
tergum bonum, Nominative, sg., n 
tergi boni, Genitive, sg., n 
tergo bono, Dative, sg., n 
tergum bonum, Accusative, sg., n 
tergo bono, Ablative, sg., n 
terga bona, Nominative, pl., n 
tergorum bonorum, Genitive, pl., n 
tergis bonis, Dative, pl., n 
terga bona, Accusative, pl., n 
tergis bonis, Ablative, pl., n 
verbum bonum, Nominative, sg., n 
verbi boni, Genitive, sg., n 
verbo bono, Dative, sg., n 
verbum bonum, Accusative, sg., n 
verbo bono, Ablative, sg., n 
verba bona, Nominative, pl., n 
verborum bonorum, Genitive, pl., n 
verbis bonis, Dative, pl., n 
verba bona, Accusative, pl., n 
verbis bonis, Ablative, pl., n 
vestīgium bonum, Nominative, sg., n 
vestīgii boni, Genitive, sg., n 
vestīgio bono, Dative, sg., n 
vestīgium bonum, Accusative, sg., n 
vestīgio bono, Ablative, sg., n 
vestīgia bona, Nominative, pl., n 
vestīgiorum bonorum, Genitive, pl., n 
vestīgiis bonis, Dative, pl., n 
vestīgia bona, Accusative, pl., n 
vestīgiis bonis, Ablative, pl., n 
vinculum bonum, Nominative, sg., n 
vinculi boni, Genitive, sg., n 
vinculo bono, Dative, sg., n 
vinculum bonum, Accusative, sg., n 
vinculo bono, Ablative, sg., n 
vincula bona, Nominative, pl., n 
vinculorum bonorum, Genitive, pl., n 
vinculis bonis, Dative, pl., n 
vincula bona, Accusative, pl., n 
vinculis bonis, Ablative, pl., n 
vīnum bonum, Nominative, sg., n 
vīni boni, Genitive, sg., n 
vīno bono, Dative, sg., n 
vīnum bonum, Accusative, sg., n 
vīno bono, Ablative, sg., n 
vīna bona, Nominative, pl., n 
vīnorum bonorum, Genitive, pl., n 
vīnis bonis, Dative, pl., n 
vīna bona, Accusative, pl., n 
vīnis bonis, Ablative, pl., n 
vitium bonum, Nominative, sg., n 
vitii boni, Genitive, sg., n 
vitio bono, Dative, sg., n 
vitium bonum, Accusative, sg., n 
vitio bono, Ablative, sg., n 
vitia bona, Nominative, pl., n 
vitiorum bonorum, Genitive, pl., n 
vitiis bonis, Dative, pl., n 
vitia bona, Accusative, pl., n 
vitiis bonis, Ablative, pl., n 
vōtum bonum, Nominative, sg., n 
vōti boni, Genitive, sg., n 
vōto bono, Dative, sg., n 
vōtum bonum, Accusative, sg., n 
vōto bono, Ablative, sg., n 
vōta bona, Nominative, pl., n 
vōtorum bonorum, Genitive, pl., n 
vōtis bonis, Dative, pl., n 
vōta bona, Accusative, pl., n 
vōtis bonis, Ablative, pl., n 
āēr bonus, Nominative, sg., m
āeris boni, Genitive, sg., m
āeri bono, Dative, sg., m
āerem bonum, Accusative, sg., m
āere bono, Ablative, sg., m
āeres boni, Nominative, pl., m
āerum bonorum, Genitive, pl., m
āeribus bonis, Dative, pl., m
āeres bonos, Accusative, pl., m
āeribus bonis, Ablative, pl., m
aetās bona, Nominative, sg., f
aetātis bonae, Genitive, sg., f
aetāti bonae, Dative, sg., f
aetātem bonam, Accusative, sg., f
aetāte bonā, Ablative, sg., f
aetātes bonae, Nominative, pl., f
aetātum bonarum, Genitive, pl., f
aetātibus bonis, Dative, pl., f
aetātes bonas, Accusative, pl., f
aetātibus bonis, Ablative, pl., f
amor bonus, Nominative, sg., m
amōris boni, Genitive, sg., m
amōri bono, Dative, sg., m
amōrem bonum, Accusative, sg., m
amōre bono, Ablative, sg., m
amōres boni, Nominative, pl., m
amōrum bonorum, Genitive, pl., m
amōribus bonis, Dative, pl., m
amōres bonos, Accusative, pl., m
amōribus bonis, Ablative, pl., m
arbor bona, Nominative, sg., f
arboris bonae, Genitive, sg., f
arbori bonae, Dative, sg., f
arborem bonam, Accusative, sg., f
arbore bonā, Ablative, sg., f
arbores bonae, Nominative, pl., f
arborum bonarum, Genitive, pl., f
arboribus bonis, Dative, pl., f
arbores bonas, Accusative, pl., f
arboribus bonis, Ablative, pl., f
arx bona, Nominative, sg., f
arcis bonae, Genitive, sg., f
arci bonae, Dative, sg., f
arcem bonam, Accusative, sg., f
arce bonā, Ablative, sg., f
arces bonae, Nominative, pl., f
arcum bonarum, Genitive, pl., f
arcibus bonis, Dative, pl., f
arces bonas, Accusative, pl., f
arcibus bonis, Ablative, pl., f
auctor bonus, Nominative, sg., m
auctōris boni, Genitive, sg., m
auctōri bono, Dative, sg., m
auctōrem bonum, Accusative, sg., m
auctōre bono, Ablative, sg., m
auctōres boni, Nominative, pl., m
auctōrum bonorum, Genitive, pl., m
auctōribus bonis, Dative, pl., m
auctōres bonos, Accusative, pl., m
auctōribus bonis, Ablative, pl., m
auctōritās bona, Nominative, sg., f
auctoritātis bonae, Genitive, sg., f
auctoritāti bonae, Dative, sg., f
auctoritātem bonam, Accusative, sg., f
auctoritāte bonā, Ablative, sg., f
auctoritātes bonae, Nominative, pl., f
auctoritātum bonarum, Genitive, pl., f
auctoritātibus bonis, Dative, pl., f
auctoritātes bonas, Accusative, pl., f
auctoritātibus bonis, Ablative, pl., f
bōs bonus, Nominative, sg., m
bovis boni, Genitive, sg., m
bovi bono, Dative, sg., m
bovem bonum, Accusative, sg., m
bove bono, Ablative, sg., m
boves boni, Nominative, pl., m
bovum bonorum, Genitive, pl., m
bovibus bonis, Dative, pl., m
boves bonos, Accusative, pl., m
bovibus bonis, Ablative, pl., m
canis bonus, Nominative, sg., mf
canis boni, Genitive, sg., mf
cani bono, Dative, sg., mf
canem bonum, Accusative, sg., mf
cane bono, Ablative, sg., mf
canes boni, Nominative, pl., mf
canum bonorum, Genitive, pl., mf
canibus bonis, Dative, pl., mf
canes bonos, Accusative, pl., mf
canibus bonis, Ablative, pl., mf
cinis bonus, Nominative, sg., mf
cineris boni, Genitive, sg., mf
cineri bono, Dative, sg., mf
cinerem bonum, Accusative, sg., mf
cinere bono, Ablative, sg., mf
cineres boni, Nominative, pl., mf
cinerum bonorum, Genitive, pl., mf
cineribus bonis, Dative, pl., mf
cineres bonos, Accusative, pl., mf
cineribus bonis, Ablative, pl., mf
cīvitās bona, Nominative, sg., f
civitātis bonae, Genitive, sg., f
civitāti bonae, Dative, sg., f
civitātem bonam, Accusative, sg., f
civitāte bonā, Ablative, sg., f
civitātes bonae, Nominative, pl., f
civitātum bonarum, Genitive, pl., f
civitātibus bonis, Dative, pl., f
civitātes bonas, Accusative, pl., f
